ID	sentence	verb_phrase	noun_phrase
gossipcop-1498338899	12.181818181818182	6.450980392156863	3.5844155844155843
gossipcop-1500371630	13.121212121212121	7.435665914221219	4.035755478662053
gossipcop-1501322357	14	7.2125	4
gossipcop-1505670647	12.736842105263158	7.447368421052632	4.139705882352941
gossipcop-1509983640	13.666666666666666	8.1	3.5531914893617023
gossipcop-1515227891	11.857142857142858	6.4	4.1891891891891895
gossipcop-1517816546	11.333333333333334	7.294117647058823	4.427927927927928
gossipcop-1518320128	8.5	5.666666666666667	3.4
gossipcop-1525600180	12.181818181818182	9.08	5.245098039215686
gossipcop-1526103103	10.722222222222221	7.620689655172414	3.670103092783505
gossipcop-152704263	12.043478260869565	8.053191489361701	3.676258992805755
gossipcop-1527288531	14.666666666666666	9.64	4.083333333333333
gossipcop-1529722227	15.636363636363637	8.655555555555555	4.53074433656958
gossipcop-1532318228	10.583333333333334	6.925925925925926	3.566666666666667
gossipcop-1533690826	11.125	7.7727272727272725	3.617021276595745
gossipcop-1535895023	13.777777777777779	8.018867924528301	4
gossipcop-1536008610	9.625	6.131578947368421	3.7473684210526317
gossipcop-1537399397	11.3	6.855263157894737	3.8840579710144927
gossipcop-1537867221	10.416058394160585	6.338411316648531	3.5274963820549927
gossipcop-1539005641	16	10.06	4.0265486725663715
gossipcop-1541245230	12.75	8.647058823529411	3.7333333333333334
gossipcop-1544238959	12.529411764705882	6.964705882352941	3.5426356589147288
gossipcop-1546564922	12.133333333333333	6.493975903614458	3.7246376811594204
gossipcop-1548429285	11.857142857142858	7.296296296296297	3.8666666666666667
gossipcop-1549735722	12.708333333333334	7.293103448275862	3.7023809523809526
gossipcop-1550362715	11.934579439252337	7.462765957446808	4.058892815076561
gossipcop-155150728	11.76923076923077	6.524590163934426	3.513157894736842
gossipcop-1552405208	13.047619047619047	7.451923076923077	3.826923076923077
gossipcop-1555796015	15.666666666666666	8.512195121951219	4.3561643835616435
gossipcop-1558798692	13.817204301075268	10.840248962655602	4.655361050328228
gossipcop-1563620722	20	14.5	5.705882352941177
gossipcop-1568004340	12.116279069767442	8.02579365079365	4.149484536082475
gossipcop-157100313	15.818181818181818	9.096491228070175	4.254681647940075
gossipcop-1574020431	13.75	8.013698630136986	3.993197278911565
gossipcop-1577558126	14.304347826086957	8.055555555555555	3.6350710900473935
gossipcop-1578034404	12.25	7.044776119402985	3.5970149253731343
gossipcop-157955109	10.6	6.454545454545454	3.918918918918919
gossipcop-1581337290	14	8.515463917525773	4.018518518518518
gossipcop-158160541	11.7	7.318181818181818	3.6835443037974684
gossipcop-1583787323	13.8	7.803921568627451	3.577777777777778
gossipcop-1587930811	12.272727272727273	7.346938775510204	3.463768115942029
gossipcop-1589096459	12.954545454545455	8.905882352941177	3.6726190476190474
gossipcop-1589416456	12.666666666666666	8.192307692307692	3.8351648351648353
gossipcop-1594116936	12.555555555555555	7.303030303030303	3.9523809523809526
gossipcop-1594778479	12.448275862068966	7.6068376068376065	3.8607594936708862
gossipcop-1595769865	11.9375	7.324324324324325	3.6095890410958904
gossipcop-1601939859	12.875	7.844594594594595	4.163498098859316
gossipcop-1601965602	14	8.917525773195877	3.79
gossipcop-1603093548	13.727272727272727	8.297101449275363	4.039877300613497
gossipcop-1603768996	12.782608695652174	7.41044776119403	3.606936416184971
gossipcop-1605279754	11	6.580645161290323	3.3333333333333335
gossipcop-1606507932	13.25	8.916666666666666	4.925
gossipcop-1608650114	11.051724137931034	6.37037037037037	3.7454545454545456
gossipcop-1609349373	10.25	7.2272727272727275	3.7551020408163267
gossipcop-1612763066	11.3	7.303030303030303	4.346153846153846
gossipcop-1613202366	10.333333333333334	5.5	3.6875
gossipcop-1614963098	14.660714285714286	8.192926045016078	4.015655577299413
gossipcop-1615677123	12	6.8	3.95
gossipcop-1619644929	13.566666666666666	8.356060606060606	4.063897763578275
gossipcop-162455960	7	4.5	3
gossipcop-1625086607	14.461538461538462	7.534883720930233	4.116071428571429
gossipcop-1628359937	13.428571428571429	7.647058823529412	4.139344262295082
gossipcop-1628848955	7	5	3
gossipcop-1631688673	14.333333333333334	8.428571428571429	4.294736842105263
gossipcop-1634815619	11.958333333333334	8.333333333333334	4.049382716049383
gossipcop-1635033289	7.333333333333333	7.081967213114754	3.7294117647058824
gossipcop-1636531105	10.954545454545455	6.939024390243903	3.661417322834646
gossipcop-1637698980	13.941176470588236	8.095238095238095	3.97972972972973
gossipcop-1639098685	12.75	7.8933333333333335	3.9326923076923075
gossipcop-1640600260	12.785714285714286	8.27027027027027	4.687741935483871
gossipcop-1641350619	11.409090909090908	7.076923076923077	3.8703703703703702
gossipcop-1648328243	10.857142857142858	7.023255813953488	3.5913978494623655
gossipcop-1655240353	12.6	7.148148148148148	3.574468085106383
gossipcop-1655879516	11.142857142857142	6.75	3.3333333333333335
gossipcop-1656652339	14.333333333333334	8.071428571428571	4.095238095238095
gossipcop-1658391416	13	6.636363636363637	3.6923076923076925
gossipcop-165933944	15	10.1	4.36
gossipcop-1659503489	10.26086956521739	7.126984126984127	3.662420382165605
gossipcop-166090243	14	8.339622641509434	3.84070796460177
gossipcop-1669042987	12.846153846153847	6.890625	4.2105263157894735
gossipcop-1669955471	12.133333333333333	7.766990291262136	3.6020408163265305
gossipcop-1670898356	13.658536585365853	7.404651162790698	3.982905982905983
gossipcop-1674483293	12.235294117647058	7.333333333333333	4.25
gossipcop-1675667628	10.771428571428572	7.44	4.448844884488449
gossipcop-1679060929	11.474226804123711	7.497340425531915	4.0947867298578196
gossipcop-1680459589	12.615384615384615	7.170212765957447	4.174757281553398
gossipcop-1680756957	10.956521739130435	7.146341463414634	3.5838926174496644
gossipcop-168175528	10.923076923076923	7.074712643678161	3.850980392156863
gossipcop-1685663261	12.25925925925926	7.964285714285714	3.9601769911504423
gossipcop-1686501961	13.4875	7.891061452513966	4.3626097867001254
gossipcop-1689421323	9.75	6.230769230769231	3.4782608695652173
gossipcop-1691783074	13.333333333333334	7.72972972972973	4.0234375
gossipcop-1692898142	8.571428571428571	6.083333333333333	3.3448275862068964
gossipcop-1694904591	13.7	7.741935483870968	3.8876404494382024
gossipcop-1695932627	10.857142857142858	6.833333333333333	3.641304347826087
gossipcop-1698175515	12.285714285714286	8.08641975308642	3.5945945945945947
gossipcop-1698913031	13.833333333333334	8.32258064516129	4.09433962264151
gossipcop-1698969036	13.61111111111111	8.189873417721518	3.976878612716763
gossipcop-1699548247	12.35	7.905405405405405	3.846715328467153
gossipcop-1700268836	11.147058823529411	6.591304347826087	3.792079207920792
gossipcop-1700296100	12.823529411764707	7.329113924050633	3.9175824175824174
gossipcop-1704742043	13.946666666666667	8.466019417475728	3.987623762376238
gossipcop-1705101669	12.056603773584905	8.23936170212766	3.7548209366391183
gossipcop-1708638493	14.741935483870968	10.006369426751592	4.333333333333333
gossipcop-1711630759	13.243243243243244	7.737623762376238	3.9746835443037973
gossipcop-1712346836	11.6	6.470588235294118	3.5
gossipcop-1714394663	12.238095238095237	7.070707070707071	3.832
gossipcop-1716370499	11.15032679738562	7.3687374749499	3.9207708779443253
gossipcop-1716950828	12.166666666666666	7.9	4.5476190476190474
gossipcop-1718137654	13.266666666666667	8.672413793103448	4.02
gossipcop-1720994729	13.733333333333333	7.5813953488372094	4.35377358490566
gossipcop-1722053022	15.529411764705882	8.9375	4.605504587155964
gossipcop-1725178626	13.142857142857142	8.160493827160494	3.895348837209302
gossipcop-1732632475	12.318181818181818	7.505050505050505	3.524390243902439
gossipcop-173381532	13.785714285714286	8.172043010752688	4.401028277634961
gossipcop-1738357324	26.555555555555557	15.934131736526947	5.038610038610039
gossipcop-1743922880	13.514285714285714	8.765822784810126	4.093567251461988
gossipcop-174523171	12.546875	7.459074733096085	4.102564102564102
gossipcop-1745549479	11.23076923076923	6.564516129032258	3.573170731707317
gossipcop-1748893181	11.454545454545455	7.16	3.8050314465408803
gossipcop-1749251349	14.842105263157896	7.866071428571429	3.808139534883721
gossipcop-174999294	13.214285714285714	7.317460317460317	4.353448275862069
gossipcop-1753721453	12.5	7.428571428571429	4.545454545454546
gossipcop-1755779346	13.205882352941176	8.617647058823529	3.961038961038961
gossipcop-1757374802	13.303030303030303	9.49645390070922	4.944915254237288
gossipcop-1760401680	21.625	20.655172413793103	9.339181286549708
gossipcop-1760479830	12.714285714285714	7.507246376811594	3.5555555555555554
gossipcop-1761311625	12.571428571428571	7.375	4.214285714285714
gossipcop-1768508809	11	6.242424242424242	3.8596491228070176
gossipcop-1769520881	11.604651162790697	7.698324022346369	3.6431095406360425
gossipcop-1770549032	13.027027027027026	7.993333333333333	3.8859315589353614
gossipcop-1773639736	14.428571428571429	8.695652173913043	3.8732394366197185
gossipcop-1778809739	10.153846153846153	6.5131578947368425	3.3559322033898304
gossipcop-178000221	12.75	8.260162601626016	4.289002557544757
gossipcop-1783115695	12.285714285714286	7.415929203539823	3.7150837988826817
gossipcop-1783331592	12.666666666666666	7.728395061728395	3.7364341085271318
gossipcop-1783348927	12.333333333333334	8.8	4.111111111111111
gossipcop-1784520868	12.791666666666666	8.5	3.7885714285714287
gossipcop-1788272839	13.76923076923077	7.019607843137255	5.248
gossipcop-179256935	14.606060606060606	8.886524822695035	4.672086720867209
gossipcop-1793704698	12.829787234042554	7.756613756613756	4
gossipcop-1794650088	12.035714285714286	7.433628318584071	3.8223350253807107
gossipcop-1797789619	22.916666666666668	12.232758620689655	5.402985074626866
gossipcop-1799327317	13.882352941176471	8.632911392405063	3.786324786324786
gossipcop-1801530199	9.36	6.2727272727272725	3.705357142857143
gossipcop-1806451551	9.333333333333334	6.875	3.533333333333333
gossipcop-1810948294	12.777777777777779	8.177777777777777	3.8727272727272726
gossipcop-1811064392	14.4	8.50909090909091	3.961038961038961
gossipcop-1812006033	12.75	7.186046511627907	3.6491228070175437
gossipcop-1812612510	14.5	8.272727272727273	3.8776978417266186
gossipcop-1813624081	10.529411764705882	6.3584905660377355	3.8979591836734695
gossipcop-181752125	12.214285714285714	7.017241379310345	3.7818181818181817
gossipcop-1818759378	12.416666666666666	8.681818181818182	3.838709677419355
gossipcop-1819145958	16	7.857142857142857	4
gossipcop-182239906	11.642857142857142	6.896174863387978	4.316810344827586
gossipcop-1823945424	11.954545454545455	7.238095238095238	3.68125
gossipcop-1828135129	14.555555555555555	7.840425531914893	4.523529411764706
gossipcop-1832654937	9.5	6	3
gossipcop-1834960333	12.857142857142858	7.084615384615384	3.9322916666666665
gossipcop-1836619930	14.857142857142858	8.605263157894736	4.3896103896103895
gossipcop-1843377871	10.555555555555555	6.190476190476191	3.5806451612903225
gossipcop-1843695308	13.25	8.947368421052632	3.4
gossipcop-185105069	11.235294117647058	7.25	4.1120331950207465
gossipcop-1852746781	12.878048780487806	7.673076923076923	3.8487972508591066
gossipcop-1858381621	11.857142857142858	7.071428571428571	3.7524752475247523
gossipcop-1858824870	14.333333333333334	7.734513274336283	3.5472972972972974
gossipcop-1859502594	11.333333333333334	7.509433962264151	3.675324675324675
gossipcop-1860207757	15.222222222222221	8.096491228070175	3.9940119760479043
gossipcop-1864911369	13.25	8.1875	4.228571428571429
gossipcop-1867462484	14	10	3.5384615384615383
gossipcop-1871620468	12.071428571428571	6.604166666666667	3.883116883116883
gossipcop-1877431797	16.90909090909091	9.513698630136986	4.017316017316017
gossipcop-1883356669	12.8	8.74074074074074	4.1030303030303035
gossipcop-1885887731	13.238095238095237	7.900584795321637	4.3457330415754925
gossipcop-1888291843	12	6.611111111111111	3.8947368421052633
gossipcop-189024222	15	5.666666666666667	5.285714285714286
gossipcop-1893175436	12.615384615384615	7.483333333333333	3.8085106382978724
gossipcop-1897931921	11.5	7.3125	3.3333333333333335
gossipcop-1901912137	12.529411764705882	7.764705882352941	3.948905109489051
gossipcop-1903074961	12	6.571428571428571	5
gossipcop-1904248445	12.089715536105032	7.772177419354839	4.008863636363636
gossipcop-190525100	12.64864864864865	7.66	4.0638297872340425
gossipcop-1905729180	14.4	8.916666666666666	4.163636363636364
gossipcop-1908732473	12.448275862068966	12.608333333333333	4.513392857142857
gossipcop-1909076702	13.192307692307692	7.598130841121495	4.06
gossipcop-191156688	10.65	6.721311475409836	4.1826923076923075
gossipcop-1914781905	12.4375	7.769230769230769	4.322834645669292
gossipcop-1916002518	12.666666666666666	8.016260162601625	3.674107142857143
gossipcop-1917210346	16.166666666666668	8.657894736842104	3.9557522123893807
gossipcop-1919418708	11.7	7.4392523364485985	3.732394366197183
gossipcop-1920823190	12.5	7.8533333333333335	3.9081632653061225
gossipcop-1928968897	11.444444444444445	6.571428571428571	3.875
gossipcop-1929736766	13.590909090909092	8.01063829787234	4.076305220883534
gossipcop-1934036410	14.2	8.91358024691358	4.270440251572327
gossipcop-1942196966	12.35	7.579545454545454	3.6491228070175437
gossipcop-1945469340	15.5	12	3.388888888888889
gossipcop-1946072246	12.666666666666666	8.838709677419354	3.7
gossipcop-1949850843	10.76923076923077	7.748387096774193	3.8125
gossipcop-1950567758	13.059701492537313	7.224188790560472	3.9580838323353293
gossipcop-1951916011	11.133333333333333	7.34453781512605	4
gossipcop-1954191714	13.369565217391305	8.555555555555555	4.2592592592592595
gossipcop-1954289539	11.666666666666666	5.454545454545454	4.0588235294117645
gossipcop-1955766846	13.142857142857142	8.153284671532846	3.958974358974359
gossipcop-1959268734	12.319148936170214	7.179775280898877	4.182711198428291
gossipcop-1960059295	10.442307692307692	7.860294117647059	4.056047197640118
gossipcop-1968675605	15.375	9.191304347826087	4.179723502304148
gossipcop-197053823	10.352941176470589	6.7924528301886795	3.4134615384615383
gossipcop-1975320125	11.928571428571429	7.68	4.076923076923077
gossipcop-1976997309	14	8.777777777777779	4.711538461538462
gossipcop-1977287307	13.91156462585034	8.434462444771723	4.221763683753258
gossipcop-1979287389	12.4	6.7272727272727275	3.6666666666666665
gossipcop-1985203952	12.714285714285714	7.52	3.8679245283018866
gossipcop-1985988712	9.5	5.136363636363637	3.948717948717949
gossipcop-1987636422	13.555555555555555	7.897435897435898	4.278688524590164
gossipcop-1992584375	11.173913043478262	6.9125	3.71875
gossipcop-1994380875	12.772727272727273	8.545454545454545	4.3949044585987265
gossipcop-1995680109	11.633333333333333	7.141732283464567	3.5105263157894737
gossipcop-1999047183	15	8.475728155339805	4.5754716981132075
gossipcop-2004562842	12.357142857142858	7.579439252336448	4.64591439688716
gossipcop-2009291305	14.045454545454545	8.068376068376068	3.7431693989071038
gossipcop-2011566120	13.428571428571429	8.211267605633802	4.048387096774194
gossipcop-2012311671	12.846153846153847	8.333333333333334	5.056179775280899
gossipcop-201837745	12.166666666666666	8.142857142857142	4.180851063829787
gossipcop-2019733185	12.470588235294118	7.426829268292683	3.6971830985915495
gossipcop-20216430	10.523809523809524	6.5	3.5652173913043477
gossipcop-2022735106	14.454545454545455	8.7	3.8
gossipcop-2023027695	12.192878338278932	7.891643709825528	4.070863918690006
gossipcop-2024584756	13.076086956521738	8.172131147540984	4.099543378995434
gossipcop-2028638826	12.724324324324325	7.7334905660377355	3.970484891075193
gossipcop-2029753949	10.843137254901961	6.923611111111111	3.8623655913978494
gossipcop-2030216914	13.833333333333334	8	4.333333333333333
gossipcop-2036164839	12.222222222222221	6.826086956521739	4.120772946859903
gossipcop-2036408420	11.963855421686747	7.861290322580645	5.577299412915851
gossipcop-2045311114	10.924528301886792	7.731343283582089	3.6506849315068495
gossipcop-2048459712	12.738095238095237	8.16470588235294	5.017241379310345
gossipcop-2049352387	10.106122448979592	7.923076923076923	4.093023255813954
gossipcop-2054282410	13.340909090909092	8.167420814479637	3.7441176470588236
gossipcop-2055017380	14	7.828125	3.9743589743589745
gossipcop-2064470814	14	8	3.8823529411764706
gossipcop-2065033867	14.5	9	4.166666666666667
gossipcop-2076682877	12.05	7.6902654867256635	3.8194444444444446
gossipcop-207678159	12.24	7.079207920792079	4.181818181818182
gossipcop-2079115991	11.565217391304348	7.619718309859155	4.262773722627737
